,id,smiles,MW,logP,TPSA,HA,h_acc,h_don,rings,MR,Rot_bonds,lipinski
336,TAT-ENA-80bfd3e5-4,Cc1c(C(=O)CCl)c2ccccn2c1C(=O)c1ccc(F)cc1,329.061884556,4.039320000000003,38.55,23.0,3.0,0.0,3.0,87.01700000000002,4.0,0.0
337,TAT-ENA-80bfd3e5-32,Cc1cc(C(=O)CCl)c(C)n1CC1COc2ccccc2O1,319.09752111599994,3.3664400000000017,40.46,22.0,4.0,0.0,3.0,85.30950000000004,4.0,0.0
338,TAT-ENA-80bfd3e5-36,CCN(c1ccccc1)S(=O)(=O)c1ccc(OC)c(NC(=O)CCl)c1,382.075405768,3.0877000000000017,75.71000000000001,25.0,4.0,1.0,2.0,98.99150000000004,7.0,0.0
339,MAT-POS-fa06b69f-6,O=C1OC(c2cccs2)=N/C1=C\c1ccc(N2CCOCC2)s1,346.04458430799997,2.9907000000000012,51.129999999999995,23.0,7.0,0.0,4.0,92.27600000000002,3.0,0.0
340,ALP-POS-87c86d55-1,CN(C)c1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc32)cc1,392.14193026000004,3.1872000000000016,67.15,28.0,7.0,0.0,4.0,111.601,6.0,0.0
341,ALP-POS-87c86d55-2,CCC(=O)Nc1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc32)cc1,420.13684488000007,3.4697000000000022,93.01,30.0,7.0,1.0,4.0,116.19470000000001,7.0,0.0
342,CHO-MSK-6e55470f-5,Cc1noc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n1,372.09891808400005,3.4950400000000013,90.14,26.0,6.0,1.0,3.0,96.12670000000003,6.0,0.0
343,CHO-MSK-6e55470f-7,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nnc(C3CCCCC3)o2)c1,440.16151834000004,5.234320000000004,90.14,31.0,6.0,1.0,4.0,117.21570000000004,7.0,1.0
344,CHO-MSK-6e55470f-14,COc1cc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)ccc1OC(F)F,462.115791272,5.413620000000003,69.68,32.0,5.0,1.0,3.0,116.71770000000002,9.0,1.0
345,CHO-MSK-6e55470f-17,CCOC(=O)c1c(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)oc2ccccc12,478.12954951600005,5.726520000000005,90.66,34.0,6.0,1.0,4.0,129.2622,8.0,1.0
346,CHO-MSK-6e55470f-19,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cc(-c3ccc(Cl)cc3)no2)c1,467.080346828,6.112020000000004,77.25,32.0,5.0,1.0,4.0,124.0407,7.0,1.0
347,CHO-MSK-6e55470f-22,COc1ccc(-c2cc(COc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)on2)cc1,463.129883864,5.467220000000004,86.48,33.0,6.0,1.0,4.0,125.58270000000002,8.0,1.0
348,CHO-MSK-6e55470f-24,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nn(C(=O)OC(C)(C)C)c3ccccc23)c1,506.172083024,5.936520000000005,95.33999999999999,36.0,7.0,1.0,4.0,138.4566999999999,6.0,2.0
349,PET-UNK-7374c256-2,CN(C)c1ccc(N(Cc2ccn[nH]2)C(=O)Cn2nnc3ccccc32)cc1,375.180758292,2.4538,82.94,28.0,6.0,1.0,4.0,108.07469999999999,6.0,0.0
350,LON-WEI-4d77710c-2,O=S(=O)(Cc1ccccc1F)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,475.03597102,4.426500000000003,94.31,32.0,6.0,0.0,4.0,111.0806,6.0,0.0
351,LON-WEI-4d77710c-8,CCOC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,468.0661075999999,2.13352,132.96,31.0,9.0,0.0,3.0,113.23460000000003,6.0,0.0
352,LON-WEI-4d77710c-10,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,445.049919292,2.762600000000001,107.48,30.0,7.0,1.0,4.0,108.10900000000002,6.0,0.0
353,LON-WEI-4d77710c-11,COC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,454.0504575359999,1.7434200000000004,132.96,30.0,9.0,0.0,3.0,108.61760000000002,5.0,0.0
354,LON-WEI-4d77710c-19,O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,267.08954327600003,2.4683,57.61,20.0,2.0,1.0,3.0,73.13430000000002,3.0,0.0
355,LON-WEI-4d77710c-24,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)Cc1csc(-c2ccccc2)n1,448.0915345,5.896500000000004,68.28999999999999,31.0,6.0,1.0,4.0,125.5952,7.0,1.0
356,LON-WEI-4d77710c-32,N#Cc1ccc(CN2CCC(C3CCNC3)CC2)cc1,269.189197736,2.3797800000000002,39.06,20.0,3.0,1.0,3.0,80.13470000000005,3.0,0.0
357,LON-WEI-4d77710c-39,CC(CCc1ccco1)NC(=O)Nc1cn(C)c(=O)c2ccccc12,339.158291532,3.274300000000001,76.27000000000001,25.0,4.0,2.0,3.0,97.83440000000003,5.0,0.0
358,LON-WEI-4d77710c-51,Cc1noc(C)c1CCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,382.20049069199996,3.626540000000002,89.16,28.0,5.0,2.0,3.0,109.74840000000002,6.0,0.0
359,LON-WEI-4d77710c-61,O=[N+]([O-])c1cnc(Sc2nnc(-c3ccco3)n2-c2ccc(OCc3ccccc3)cc2)s1,477.05654596000005,5.622200000000003,109.11,33.0,10.0,0.0,5.0,122.7264,8.0,1.0
360,LON-WEI-4d77710c-64,O=S(=O)(Nc1ccccc1SCc1cccc(Cl)c1F)c1cc(Cl)sc1Cl,480.900152852,6.940500000000002,46.17,27.0,4.0,1.0,3.0,112.56050000000002,6.0,1.0
361,LON-WEI-4d77710c-65,CC(C)(C)c1ccc(-c2nnc(Sc3cnc([N+](=O)[O-])s3)o2)cc1,362.05073230799997,4.550000000000003,94.95,24.0,8.0,0.0,3.0,91.32540000000002,4.0,0.0
362,LON-WEI-4d77710c-66,COC(=O)c1c(C)nn(C(=O)c2cccs2)c1-c1snnc1C,348.035082244,2.555040000000001,86.97,23.0,9.0,0.0,3.0,85.99100000000001,3.0,0.0
363,LON-WEI-4d77710c-67,O=[N+]([O-])c1cnc(Sc2nnc(-c3ccc(Cl)cc3)o2)s1,339.9491597,3.9059,94.95,21.0,8.0,0.0,3.0,77.63540000000002,4.0,0.0
364,LON-WEI-4d77710c-69,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccccc1Sc1ncc([N+](=O)[O-])s1,440.02246687200005,5.865300000000002,97.16,29.0,6.0,2.0,3.0,103.41880000000005,5.0,1.0
365,LON-WEI-4d77710c-70,N#Cc1cnn(C(=O)c2cccs2)c1C1CC1,243.046632908,2.38218,58.68,17.0,5.0,0.0,3.0,62.96450000000002,2.0,0.0
366,MAT-POS-ea426761-13,O=c1oc(Nc2ccccc2)nc2ccccc12,238.07422756,2.9316000000000013,55.13,18.0,4.0,1.0,3.0,70.00370000000004,2.0,0.0
367,LON-WEI-4d77710c-73,Cc1cc(C)c(C#N)c(Sc2ncnc3c2nnn3Cc2ccccc2)n1,373.11096448000006,3.3043200000000015,93.17,27.0,8.0,0.0,4.0,101.211,4.0,0.0
368,LON-WEI-4d77710c-74,CCOC(=O)c1ccc(NC(=O)CC2SC(=O)N(c3ccccc3)C2=O)cc1,398.09364267599994,3.4605000000000015,92.78,28.0,6.0,1.0,3.0,106.34820000000002,6.0,0.0
369,LON-WEI-4d77710c-75,Cc1ccccc1NC(=O)CC1SC(=O)N(c2ccccc2)C1=O,340.088163372,3.592220000000002,66.48,24.0,4.0,1.0,3.0,95.12870000000004,4.0,0.0
370,LON-WEI-4d77710c-76,c1ccc(-c2cc(Sc3nnc(-c4cccs4)o3)n3ncnc3n2)cc1,378.03575094000007,4.054000000000002,82.0,26.0,9.0,0.0,5.0,97.95200000000001,4.0,0.0
371,JOH-MSK-46727e7b-1,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O,485.1831859519999,0.544700000000002,171.13,33.0,7.0,5.0,2.0,118.22550000000007,11.0,0.0
372,MAT-POS-f2460aef-1,CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,499.22712004000005,5.858200000000005,75.44,37.0,4.0,1.0,4.0,140.75119999999984,8.0,1.0
373,MAT-POS-f2460aef-2,CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,499.22712004000005,5.858200000000005,75.44,37.0,4.0,1.0,4.0,140.75119999999984,8.0,1.0
374,MAT-POS-f2460aef-3,CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,499.23835342,4.988300000000004,90.98,37.0,4.0,2.0,4.0,140.63089999999985,8.0,0.0
375,MAT-POS-f2460aef-4,CC(C)(C)c1ccc(N(C(=O)c2ccc(Cl)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,533.188147688,6.511600000000007,75.44,38.0,4.0,1.0,4.0,145.7611999999998,8.0,2.0
376,MAT-POS-f2460aef-5,CC(C)(C)c1ccc(N(C(=O)c2cn[nH]c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,499.23835342,4.988300000000004,90.98,37.0,4.0,2.0,4.0,140.63089999999985,8.0,0.0
377,BEN-DND-61647d40-12,O=C(Cn1nnc2ccccc21)Nc1cccc(Cl)c1,286.062138652,2.7234000000000007,59.81,20.0,4.0,1.0,3.0,77.60970000000003,3.0,0.0
378,MAT-POS-bfb445d4-2,O=C(Cc1cccc(Cl)c1)Nn1nnc2ccccc21,286.062138652,2.3975,59.81,20.0,4.0,1.0,3.0,77.05170000000003,3.0,0.0
379,MAT-POS-b3e365b9-1,O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21,338.0822054,4.393000000000003,51.22,24.0,3.0,1.0,4.0,94.67770000000003,2.0,0.0
380,MAT-POS-b3e365b9-2,O=C(Nc1cncc2ccccc12)[C@H]1CCOc2ccc(Cl)cc21,338.0822054,4.393000000000003,51.22,24.0,3.0,1.0,4.0,94.67770000000003,2.0,0.0
381,MAT-POS-b3e365b9-3,Cc1ccncc1NC(=O)[C@H]1CCOc2ccc(Cl)cc21,302.0822054,3.5482200000000015,51.22,21.0,3.0,1.0,3.0,81.90870000000004,2.0,0.0
382,MAT-POS-b3e365b9-4,Cc1ccncc1NC(=O)[C@@H]1CCOc2ccc(Cl)cc21,302.0822054,3.5482200000000015,51.22,21.0,3.0,1.0,3.0,81.90870000000004,2.0,0.0
383,MAT-POS-3b92565d-1,COc1ccc(Cl)cc1CC(=O)Nc1cncc2ccccc12,326.0822054,4.078000000000002,51.22,23.0,3.0,1.0,3.0,92.08070000000002,4.0,0.0
384,MAT-POS-f7918075-2,O=C(Nc1cncc2ccccc12)C1COc2ccc(Cl)cc21,324.066555336,4.002900000000003,51.22,23.0,3.0,1.0,4.0,90.06070000000003,2.0,0.0
385,MAT-POS-bbbbc21a-3,O=C(Cc1cc(Cl)cc2c1OCC2)Nc1cncc2ccccc12,338.0822054,4.004300000000002,51.22,24.0,3.0,1.0,4.0,94.72770000000001,3.0,0.0
386,MAT-POS-11b63608-1,O=C(Nc1cncc2ccccc12)C1CCOc2ccc(Br)cc21,382.03168982000005,4.502100000000003,51.22,24.0,3.0,1.0,4.0,97.36770000000004,2.0,0.0
387,EDJ-MED-e4b030d8-2,C[C@@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
388,EDJ-MED-e4b030d8-3,C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
389,EDJ-MED-e4b030d8-7,COc1cc(Cl)cc2c1OCC[C@H]2C(=O)Nc1cncc2ccccc12,368.09277008400005,4.401600000000003,60.45,26.0,4.0,1.0,4.0,101.22970000000002,3.0,0.0
390,EDJ-MED-e4b030d8-11,C[C@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,352.097855464,4.639000000000003,51.22,25.0,3.0,1.0,4.0,99.22470000000001,2.0,0.0
391,EDJ-MED-e4b030d8-12,O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc2C1,338.0822054,4.078000000000003,51.22,24.0,3.0,1.0,4.0,94.51370000000003,2.0,0.0
392,EDJ-MED-e4b030d8-13,C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,352.097855464,4.5671000000000035,51.22,25.0,3.0,1.0,4.0,99.28870000000002,2.0,0.0
393,ALP-POS-477dc5b7-1,O=C(Nc1cncc2ccccc12)C1CCCc2ccc(Cl)cc21,336.102940844,4.946800000000003,41.99,24.0,2.0,1.0,4.0,97.50370000000002,2.0,0.0
394,ALP-POS-477dc5b7-2,O=C(Nc1cncc2ccccc12)C1CCNc2ccc(Cl)cc21,337.098189812,4.426100000000003,54.02,24.0,3.0,2.0,4.0,97.67240000000001,2.0,0.0
395,ALP-POS-477dc5b7-3,O=C(Nc1cncc2ccccc12)C1(CCC2CC2)CCOc2ccc(Cl)cc21,406.14480565599996,5.7374000000000045,51.22,29.0,3.0,1.0,5.0,115.57270000000001,5.0,1.0
396,PET-UNK-1901c25b-1,CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cc2cncc3ccccc23)cc1,401.15618335600004,5.138200000000005,36.44,29.0,4.0,0.0,4.0,121.72500000000002,6.0,1.0
397,PET-UNK-7374c256-2,CN(C)c1ccc(N(Cc2ccn[nH]2)C(=O)Cn2nnc3ccccc32)cc1,375.180758292,2.4538,82.94,28.0,6.0,1.0,4.0,108.07469999999999,6.0,0.0
398,ROB-IMP-e811baff-1,CNC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,420.13684488000007,3.477500000000002,92.15,30.0,6.0,2.0,4.0,117.55740000000002,6.0,0.0
399,MAT-POS-afd4d4fd-2,O=C(Cc1cccc(Cl)n1)Nc1cncc2ccccc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
400,MAT-POS-14ad9fe9-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCN2,301.09818981200004,3.274300000000001,54.02,21.0,3.0,2.0,3.0,84.83340000000004,3.0,0.0
401,MAT-POS-8e4737f4-1,C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,352.097855464,4.5671000000000035,51.22,25.0,3.0,1.0,4.0,99.28870000000002,2.0,0.0
402,MAT-POS-8e4737f4-2,O=C(Nc1cncc2ccccc12)[C@H]1COc2ccc(Cl)cc2C1,338.0822054,4.078000000000003,51.22,24.0,3.0,1.0,4.0,94.51370000000003,2.0,0.0
403,PET-UNK-372a2f82-1,O=C(Cc1cc(Cl)cc(Cc2ccn[nH]2)c1)Nc1cncc2ccccc12,376.10908884400004,4.383300000000002,70.67,27.0,3.0,2.0,4.0,106.92240000000001,5.0,0.0
404,PET-UNK-3c72d439-1,O=C(Cc1cc(Cl)ccn1)Nc1cncc2ccccc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
405,MAT-POS-173a45da-1,O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)c1cccc(Cl)c1,406.181191164,6.434300000000006,33.2,29.0,2.0,0.0,4.0,120.44400000000005,6.0,1.0
406,ALP-POS-6747fa38-1,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,312.15862588,1.3374,65.54,23.0,4.0,1.0,3.0,89.06670000000005,3.0,0.0
407,VLA-UCB-05e51b3f-10,C=CC(=O)N(C(=O)[C@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,392.09277008400005,4.500100000000002,59.5,28.0,4.0,0.0,4.0,108.73800000000003,3.0,0.0
408,EDJ-MED-c314995a-1,O=C(Nc1cncc2ccccc12)N(CCC1CCCCC1)c1cccc(Cl)c1,407.176440132,6.897100000000005,45.230000000000004,29.0,2.0,1.0,4.0,120.75170000000004,5.0,1.0
409,ERI-UCB-a0b0dbcb-2,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,367.10875449599996,3.143900000000002,56.410000000000004,26.0,3.0,1.0,4.0,104.13720000000002,2.0,0.0
410,ERI-UCB-a0b0dbcb-4,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(C(F)(F)F)c2)CC1,401.13511147599996,3.5093000000000023,56.410000000000004,29.0,3.0,1.0,4.0,104.12920000000004,2.0,0.0
411,ERI-UCB-a0b0dbcb-6,COc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,364.14230712,2.8302000000000014,71.63,27.0,4.0,1.0,4.0,102.49920000000002,4.0,0.0
412,ERI-UCB-a0b0dbcb-8,COc1ccccc1NC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,349.142641468,2.4732000000000003,74.43,26.0,4.0,2.0,4.0,100.87690000000002,4.0,0.0
413,ERI-UCB-a0b0dbcb-9,COc1ccccc1OC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,350.126657056,2.4401,71.63,26.0,4.0,1.0,4.0,97.88220000000003,4.0,0.0
414,ERI-UCB-a0b0dbcb-11,COc1cccc(CN2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1,377.173941596,2.494700000000001,65.64,28.0,4.0,1.0,4.0,108.74320000000003,4.0,0.0
415,MAR-UCB-f313ec4d-2,COc1ccccc1OCCNC(=O)c1cncc2ccccc12,322.131742436,3.052200000000001,60.45,24.0,4.0,1.0,3.0,92.56520000000003,6.0,0.0
416,MAR-UCB-f313ec4d-3,COc1ccccc1OCCC(=O)Nc1cncc2ccccc12,322.131742436,3.6510000000000016,60.45,24.0,4.0,1.0,3.0,93.47870000000003,6.0,0.0
417,MAR-UCB-f313ec4d-4,COc1ccccc1NCCNC(=O)c1cc(=O)[nH]c2ccccc12,337.142641468,2.3785999999999996,83.22,25.0,4.0,3.0,3.0,98.38560000000001,6.0,0.0
418,BEN-DND-7e92b6ca-12,COc1cccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1,363.158291532,2.4991000000000003,65.64,27.0,4.0,1.0,4.0,105.67920000000002,3.0,0.0
419,MAR-UCB-f313ec4d-6,O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)CC1,317.152812228,3.1972000000000023,36.440000000000005,24.0,3.0,0.0,4.0,96.30150000000003,2.0,0.0
420,DAR-DIA-6a508060-7,O=C(NC1N=Nc2ccccc21)C1CCOc2ccc(Cl)cc21,327.077454368,4.118400000000003,63.05,23.0,4.0,1.0,4.0,86.14670000000004,2.0,0.0
421,ALP-UNI-b33a865d-1,O=C(Nc1cncc2ccccc12)C1CCN(Cc2cnc[nH]2)c2ccc(Cl)cc21,417.13563794000004,4.743900000000004,73.91,30.0,4.0,2.0,5.0,118.8204,4.0,0.0
422,MAT-POS-8a69d52e-2,C[C@@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
423,MAT-POS-8a69d52e-3,C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,352.097855464,4.781500000000004,51.22,25.0,3.0,1.0,4.0,99.27270000000003,2.0,0.0
424,MAT-POS-8a69d52e-5,C[C@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,352.097855464,4.639000000000003,51.22,25.0,3.0,1.0,4.0,99.22470000000001,2.0,0.0
425,MAT-POS-8a69d52e-6,C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,352.097855464,4.639000000000003,51.22,25.0,3.0,1.0,4.0,99.22470000000001,2.0,0.0
426,MAT-POS-8a69d52e-7,C[C@@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,352.097855464,4.639000000000003,51.22,25.0,3.0,1.0,4.0,99.22470000000001,2.0,0.0
427,EDJ-MED-50011917-1,O=C(Cc1cc(Cl)cc(CC2CC(=O)N2)c1)Nc1cncc2ccccc12,379.108754496,3.5004000000000017,71.09,27.0,3.0,2.0,4.0,105.78040000000001,5.0,0.0
428,MAT-POS-8a69d52e-6,C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,352.097855464,4.639000000000003,51.22,25.0,3.0,1.0,4.0,99.22470000000001,2.0,0.0
429,VLA-UCB-50c39ae8-7,C=CC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,392.09277008400005,4.500100000000002,59.5,28.0,4.0,0.0,4.0,108.73800000000003,3.0,0.0
430,ALP-POS-7c842ab8-1,Cn1cc(CN(C(=O)Cn2nnc3ccccc32)c2ccc(N3CCCCC3)cc2)cn1,429.22770848400006,3.3885000000000014,72.08000000000001,32.0,7.0,0.0,5.0,124.43200000000004,6.0,0.0
431,JAG-UCB-c61058a9-45,O=C(Nc1cc(=O)[nH]c2ccccc12)C1CCOc2ccc(Cl)cc21,354.07712002000005,3.686300000000003,71.19,25.0,3.0,2.0,4.0,97.50340000000001,2.0,0.0
432,PET-UNK-dd44aeb6-1,O=C(Cc1cc(Cl)ccc1F)Nc1cncc2ccccc12,314.062218904,4.208500000000002,41.99,22.0,2.0,1.0,3.0,85.48670000000001,3.0,0.0
433,PET-UNK-dd44aeb6-2,O=C(Cc1cc(Cl)ccc1Cl)Nc1cncc2ccccc12,330.03266836399996,4.722800000000003,41.99,22.0,2.0,1.0,3.0,90.53870000000002,3.0,0.0
434,ALP-POS-6747fa38-1,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,312.15862588,1.3374,65.54,23.0,4.0,1.0,3.0,89.06670000000005,3.0,0.0
435,JAG-UCB-c61058a9-45,O=C(Nc1cc(=O)[nH]c2ccccc12)C1CCOc2ccc(Cl)cc21,354.07712002000005,3.686300000000003,71.19,25.0,3.0,2.0,4.0,97.50340000000001,2.0,0.0
436,BEN-DND-b89db3f2-2,O=C(Nc1cc[nH]c(=O)c1)C1CCOc2ccc(Cl)cc21,304.061469956,2.533100000000001,71.19,21.0,3.0,2.0,3.0,79.99740000000003,2.0,0.0
437,JAG-UCB-52b62a6f-5,O=C(Nc1[nH]nc2cccc(F)c12)C1CCOc2ccc(Cl)cc21,345.068032556,3.8602000000000016,67.01,24.0,3.0,2.0,4.0,88.98640000000003,2.0,0.0
438,JAG-UCB-52b62a6f-6,O=C(Nc1[nH]nc2ccccc12)C1CCOc2ccc(Cl)cc21,327.077454368,3.7211000000000016,67.01,23.0,3.0,2.0,4.0,89.02840000000003,2.0,0.0
439,JAG-UCB-52b62a6f-7,O=C(Nc1[nH]nc2cccnc12)C1CCOc2ccc(Cl)cc21,328.072703336,3.116100000000001,79.9,23.0,4.0,2.0,4.0,86.82340000000003,2.0,0.0
440,JAG-UCB-52b62a6f-10,COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)noc2c1,358.07203464,3.994600000000003,73.59,25.0,5.0,1.0,4.0,93.49570000000003,3.0,0.0
441,JAG-UCB-52b62a6f-11,Cc1ccn2cnnc2c1NC(=O)C1CCOc2ccc(Cl)cc21,342.0883534,3.195920000000001,68.52,24.0,5.0,1.0,4.0,90.65870000000002,2.0,0.0
442,JAG-UCB-52b62a6f-12,COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)[nH]nc2c1,357.08801905200005,3.729700000000002,76.24000000000001,25.0,4.0,2.0,4.0,95.58040000000003,3.0,0.0
443,JAG-UCB-52b62a6f-13,O=C(Nc1cccc2cn[nH]c12)C1CCOc2ccc(Cl)cc21,327.077454368,3.7211000000000025,67.01,23.0,3.0,2.0,4.0,89.02840000000003,2.0,0.0
444,JAG-UCB-52b62a6f-15,O=C(Nc1n[nH]c2ccnc(Br)c12)C1CCOc2ccc(Cl)cc21,405.98321540399996,3.8786000000000014,79.9,24.0,4.0,2.0,4.0,94.52340000000001,2.0,0.0
445,JAG-UCB-52b62a6f-17,O=C(Nc1n[nH]c2ccccc12)C1CCOc2ccc(Cl)cc21,327.077454368,3.7211000000000016,67.01,23.0,3.0,2.0,4.0,89.02840000000003,2.0,0.0
446,JAG-UCB-52b62a6f-19,Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)C3CCOc4ccc(Cl)cc43)c12,410.075738028,4.443320000000002,79.9,28.0,4.0,2.0,4.0,96.56240000000003,2.0,0.0
447,EDJ-MED-c8e7a002-1,COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)noc2c1,316.061469956,3.671000000000002,64.36,22.0,4.0,1.0,3.0,84.34670000000003,4.0,0.0
448,EDJ-MED-c8e7a002-2,COc1ccc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c2c1,315.077454368,3.4061000000000012,67.00999999999999,22.0,3.0,2.0,3.0,86.43140000000002,4.0,0.0
449,EDJ-MED-c8e7a002-3,COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)[nH]nc2c1,315.077454368,3.4061000000000003,67.00999999999999,22.0,3.0,2.0,3.0,86.43140000000002,4.0,0.0
450,EDJ-MED-c8e7a002-4,Cc1ccn2cnnc2c1NC(=O)Cc1cccc(Cl)c1,300.077788716,2.872320000000001,59.29,21.0,4.0,1.0,3.0,81.50970000000002,3.0,0.0
451,EDJ-MED-c8e7a002-5,Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c12,368.065173344,4.119720000000002,70.67,25.0,3.0,2.0,3.0,87.41340000000002,3.0,0.0
452,EDJ-MED-c8e7a002-6,Cc1nn(C)c2[nH]nc(NC(=O)Cc3cccc(Cl)c3)c12,303.088687748,2.43942,75.6,21.0,4.0,2.0,3.0,81.38240000000003,3.0,0.0
453,EDJ-MED-c8e7a002-9,O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(F)cc12,303.057467872,3.536600000000001,57.78,21.0,2.0,2.0,3.0,79.83740000000002,3.0,0.0
454,EDJ-MED-c8e7a002-10,O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cc(F)ccc12,303.057467872,3.5366000000000017,57.78,21.0,2.0,2.0,3.0,79.83740000000002,3.0,0.0
455,EDJ-MED-c8e7a002-11,O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccccc12,285.066889684,3.397500000000001,57.78,20.0,2.0,2.0,3.0,79.87940000000003,3.0,0.0
456,EDJ-MED-c8e7a002-12,O=C(Cc1cccc(Cl)c1)Nc1cccc2cn[nH]c12,285.066889684,3.397500000000001,57.78,20.0,2.0,2.0,3.0,79.87940000000002,3.0,0.0
457,EDJ-MED-c8e7a002-13,O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccc(F)c12,303.057467872,3.5366000000000017,57.78,21.0,2.0,2.0,3.0,79.83740000000003,3.0,0.0
458,EDJ-MED-c8e7a002-14,O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccnc12,286.06213865200004,2.7924999999999995,70.67,20.0,3.0,2.0,3.0,77.67440000000002,3.0,0.0
